"input_id","run","biosample","bioproject","organism"
"SRR3170779","                                <Run acc=""SRR3170779"" total_spots=""798120"" total_bases=""476973685"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131223","                                <Run acc=""SRR3131223"" total_spots=""780842"" total_bases=""467322734"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170236","                                <Run acc=""SRR3170236"" total_spots=""1083463"" total_bases=""565892960"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225043","                                <Run acc=""SRR3225043"" total_spots=""1597738"" total_bases=""479875015"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225236","                                <Run acc=""SRR3225236"" total_spots=""1680253"" total_bases=""498718784"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131208","                                <Run acc=""SRR3131208"" total_spots=""1068674"" total_bases=""641118360"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3224993","                                <Run acc=""SRR3224993"" total_spots=""1429779"" total_bases=""429170708"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225233","                                <Run acc=""SRR3225233"" total_spots=""1769346"" total_bases=""530912177"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225230","                                <Run acc=""SRR3225230"" total_spots=""1848688"" total_bases=""555298023"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170236","                                <Run acc=""SRR3170236"" total_spots=""1083463"" total_bases=""565892960"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170788","                                <Run acc=""SRR3170788"" total_spots=""1232436"" total_bases=""738251399"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225042","                                <Run acc=""SRR3225042"" total_spots=""1601859"" total_bases=""481156926"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170788","                                <Run acc=""SRR3170788"" total_spots=""1232436"" total_bases=""738251399"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3217390","                                <Run acc=""SRR3217390"" total_spots=""2069228"" total_bases=""621863380"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3228537","                                <Run acc=""SRR3228537"" total_spots=""1914732"" total_bases=""574945847"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3222491","                                <Run acc=""SRR3222491"" total_spots=""1323621"" total_bases=""397728944"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225230","                                <Run acc=""SRR3225230"" total_spots=""1848688"" total_bases=""555298023"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3151889","                                <Run acc=""SRR3151889"" total_spots=""1074100"" total_bases=""644509503"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3223470","                                <Run acc=""SRR3223470"" total_spots=""1192414"" total_bases=""358320605"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3223482","                                <Run acc=""SRR3223482"" total_spots=""1727944"" total_bases=""518826115"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3223479","                                <Run acc=""SRR3223479"" total_spots=""1733293"" total_bases=""521016150"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3224234","                                <Run acc=""SRR3224234"" total_spots=""1636556"" total_bases=""491110810"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3227007","                                <Run acc=""SRR3227007"" total_spots=""1746689"" total_bases=""514904978"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3133105","                                <Run acc=""SRR3133105"" total_spots=""1286929"" total_bases=""772010068"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170242","                                <Run acc=""SRR3170242"" total_spots=""1284456"" total_bases=""670837929"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR654292","                                <Run acc=""SRR654272"" total_spots=""2294906"" total_bases=""463571012"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/><Run acc=""SRR654292"" total_spots=""2270169"" total_bases=""458574138"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3223481","                                <Run acc=""SRR3223481"" total_spots=""1673791"" total_bases=""503113190"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170261","                                <Run acc=""SRR3170261"" total_spots=""876011"" total_bases=""434497563"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR721195","                                <Run acc=""SRR721195"" total_spots=""17005193"" total_bases=""3435048986"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3152508","                                <Run acc=""SRR3152508"" total_spots=""601794"" total_bases=""360540920"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170603","                                <Run acc=""SRR3170603"" total_spots=""1352600"" total_bases=""810683392"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3225241","                                <Run acc=""SRR3225241"" total_spots=""1600379"" total_bases=""479852575"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR728961","                                <Run acc=""SRR728948"" total_spots=""2821478"" total_bases=""569938556"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/><Run acc=""SRR728961"" total_spots=""2764659"" total_bases=""558461118"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3223924","                                <Run acc=""SRR3223924"" total_spots=""1993936"" total_bases=""596893746"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3152506","                                <Run acc=""SRR3152506"" total_spots=""519999"" total_bases=""311483979"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3152496","                                <Run acc=""SRR3152496"" total_spots=""619243"" total_bases=""370429374"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075951","                                <Run acc=""SRR2075951"" total_spots=""497318"" total_bases=""226579753"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891493","                                <Run acc=""SRR5891493"" total_spots=""2174154"" total_bases=""434830800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137586","                                <Run acc=""SRR3137586"" total_spots=""705068"" total_bases=""422407013"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417601","                                <Run acc=""SRR4417601"" total_spots=""1047133"" total_bases=""457252255"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891473","                                <Run acc=""SRR5891473"" total_spots=""2453964"" total_bases=""490792800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503820","                                <Run acc=""SRR3503820"" total_spots=""1791410"" total_bases=""523887106"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075950","                                <Run acc=""SRR2075950"" total_spots=""542939"" total_bases=""250480475"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503907","                                <Run acc=""SRR3503907"" total_spots=""2504931"" total_bases=""728986830"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417608","                                <Run acc=""SRR4417608"" total_spots=""893323"" total_bases=""403330457"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3130308","                                <Run acc=""SRR3130308"" total_spots=""841278"" total_bases=""503871808"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891487","                                <Run acc=""SRR5891487"" total_spots=""27541"" total_bases=""319165834"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417600","                                <Run acc=""SRR4417600"" total_spots=""807565"" total_bases=""357517400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170595","                                <Run acc=""SRR3170595"" total_spots=""626177"" total_bases=""375335292"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170771","                                <Run acc=""SRR3170771"" total_spots=""1224750"" total_bases=""732961344"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3133099","                                <Run acc=""SRR3133099"" total_spots=""1028734"" total_bases=""617215812"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131234","                                <Run acc=""SRR3131234"" total_spots=""1468638"" total_bases=""875645056"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3502996","                                <Run acc=""SRR3502996"" total_spots=""3056891"" total_bases=""894302848"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417585","                                <Run acc=""SRR4417585"" total_spots=""668440"" total_bases=""316903050"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170589","                                <Run acc=""SRR3170589"" total_spots=""641644"" total_bases=""384257631"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6037662","                                <Run acc=""SRR6037662"" total_spots=""163482"" total_bases=""1371133841"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131167","                                <Run acc=""SRR3131167"" total_spots=""1055091"" total_bases=""631947126"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3135171","                                <Run acc=""SRR3135171"" total_spots=""546795"" total_bases=""319485479"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891481","                                <Run acc=""SRR5891481"" total_spots=""16878"" total_bases=""192947906"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891477","                                <Run acc=""SRR5891477"" total_spots=""3066490"" total_bases=""613298000"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2916635","                                <Run acc=""SRR2916635"" total_spots=""417329"" total_bases=""249731694"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417582","                                <Run acc=""SRR4417582"" total_spots=""367925"" total_bases=""172980822"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6818605","                                <Run acc=""SRR6818605"" total_spots=""163482"" total_bases=""1710995446"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131159","                                <Run acc=""SRR3131159"" total_spots=""873372"" total_bases=""523049782"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5120223","                                <Run acc=""SRR5120223"" total_spots=""1745755"" total_bases=""745502799"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075906","                                <Run acc=""SRR2075906"" total_spots=""289460"" total_bases=""140766968"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3649788","                                <Run acc=""SRR3649788"" total_spots=""2496435"" total_bases=""753923370"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170232","                                <Run acc=""SRR3170232"" total_spots=""1185982"" total_bases=""591888175"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891492","                                <Run acc=""SRR5891492"" total_spots=""3295056"" total_bases=""659011200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131220","                                <Run acc=""SRR3131220"" total_spots=""1170282"" total_bases=""700546575"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891485","                                <Run acc=""SRR5891485"" total_spots=""3019437"" total_bases=""603887400"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3666032","                                <Run acc=""SRR3666032"" total_spots=""163482"" total_bases=""678795999"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5445923","                                <Run acc=""SRR5445923"" total_spots=""939950"" total_bases=""399075037"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131239","                                <Run acc=""SRR3131239"" total_spots=""1049657"" total_bases=""628257577"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170735","                                <Run acc=""SRR3170735"" total_spots=""683217"" total_bases=""409137546"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5120223","                                <Run acc=""SRR5120223"" total_spots=""1745755"" total_bases=""745502799"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417606","                                <Run acc=""SRR4417606"" total_spots=""805766"" total_bases=""354067422"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170778","                                <Run acc=""SRR3170778"" total_spots=""1162614"" total_bases=""695703323"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131171","                                <Run acc=""SRR3131171"" total_spots=""892262"" total_bases=""533334658"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131221","                                <Run acc=""SRR3131221"" total_spots=""1094106"" total_bases=""654504878"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503622","                                <Run acc=""SRR3503622"" total_spots=""2011209"" total_bases=""585576847"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417614","                                <Run acc=""SRR4417614"" total_spots=""866558"" total_bases=""385024427"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170237","                                <Run acc=""SRR3170237"" total_spots=""925867"" total_bases=""510599112"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131150","                                <Run acc=""SRR3131150"" total_spots=""1487855"" total_bases=""892479301"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131221","                                <Run acc=""SRR3131221"" total_spots=""1094106"" total_bases=""654504878"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891475","                                <Run acc=""SRR5891475"" total_spots=""2967683"" total_bases=""593536600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417569","                                <Run acc=""SRR4417569"" total_spots=""1246173"" total_bases=""566373448"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170777","                                <Run acc=""SRR3170777"" total_spots=""1154606"" total_bases=""691011243"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417609","                                <Run acc=""SRR4417609"" total_spots=""729659"" total_bases=""325319205"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131162","                                <Run acc=""SRR3131162"" total_spots=""1197763"" total_bases=""717239780"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170786","                                <Run acc=""SRR3170786"" total_spots=""991739"" total_bases=""594083668"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417602","                                <Run acc=""SRR4417602"" total_spots=""878105"" total_bases=""381986672"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891493","                                <Run acc=""SRR5891493"" total_spots=""2174154"" total_bases=""434830800"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170600","                                <Run acc=""SRR3170600"" total_spots=""716108"" total_bases=""428556624"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075897","                                <Run acc=""SRR2075897"" total_spots=""303383"" total_bases=""110526641"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137584","                                <Run acc=""SRR3137584"" total_spots=""746741"" total_bases=""447071266"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137584","                                <Run acc=""SRR3137584"" total_spots=""746741"" total_bases=""447071266"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170786","                                <Run acc=""SRR3170786"" total_spots=""991739"" total_bases=""594083668"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6799416","                                <Run acc=""SRR6799416"" total_spots=""163482"" total_bases=""1636336455"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170241","                                <Run acc=""SRR3170241"" total_spots=""1481404"" total_bases=""714802089"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3130307","                                <Run acc=""SRR3130307"" total_spots=""885241"" total_bases=""529898976"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131150","                                <Run acc=""SRR3131150"" total_spots=""1487855"" total_bases=""892479301"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170595","                                <Run acc=""SRR3170595"" total_spots=""626177"" total_bases=""375335292"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131131","                                <Run acc=""SRR3131131"" total_spots=""1834524"" total_bases=""1098029306"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170737","                                <Run acc=""SRR3170737"" total_spots=""586713"" total_bases=""351234580"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891492","                                <Run acc=""SRR5891492"" total_spots=""3295056"" total_bases=""659011200"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891481","                                <Run acc=""SRR5891481"" total_spots=""16878"" total_bases=""192947906"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417575","                                <Run acc=""SRR4417575"" total_spots=""756542"" total_bases=""345518635"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3504218","                                <Run acc=""SRR3504218"" total_spots=""2334327"" total_bases=""681577842"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891495","                                <Run acc=""SRR5891495"" total_spots=""2500213"" total_bases=""500042600"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5901132","                                <Run acc=""SRR5901132"" total_spots=""836478"" total_bases=""396645576"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131235","                                <Run acc=""SRR3131235"" total_spots=""1132376"" total_bases=""677163095"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5891481","                                <Run acc=""SRR5891481"" total_spots=""16878"" total_bases=""192947906"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR6818604","                                <Run acc=""SRR6818604"" total_spots=""163482"" total_bases=""2501815010"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417573","                                <Run acc=""SRR4417573"" total_spots=""797448"" total_bases=""355110255"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131226","                                <Run acc=""SRR3131226"" total_spots=""1052362"" total_bases=""629794931"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075899","                                <Run acc=""SRR2075899"" total_spots=""417994"" total_bases=""194863705"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503911","                                <Run acc=""SRR3503911"" total_spots=""1815559"" total_bases=""531401183"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137587","                                <Run acc=""SRR3137587"" total_spots=""618904"" total_bases=""370615172"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417591","                                <Run acc=""SRR4417591"" total_spots=""825448"" total_bases=""371960033"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3135275","                                <Run acc=""SRR3135275"" total_spots=""444569"" total_bases=""266555752"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075884","                                <Run acc=""SRR2075884"" total_spots=""329290"" total_bases=""92052910"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503827","                                <Run acc=""SRR3503827"" total_spots=""3557685"" total_bases=""1035789198"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR2075893","                                <Run acc=""SRR2075893"" total_spots=""325138"" total_bases=""106782518"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3137589","                                <Run acc=""SRR3137589"" total_spots=""611110"" total_bases=""366187949"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3504099","                                <Run acc=""SRR3504099"" total_spots=""3523199"" total_bases=""1022801865"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417595","                                <Run acc=""SRR4417595"" total_spots=""783758"" total_bases=""345985328"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131166","                                <Run acc=""SRR3131166"" total_spots=""1072528"" total_bases=""642030494"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503456","                                <Run acc=""SRR3503456"" total_spots=""1980268"" total_bases=""578617309"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170243","                                <Run acc=""SRR3170243"" total_spots=""1239314"" total_bases=""623870520"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417571","                                <Run acc=""SRR4417571"" total_spots=""965071"" total_bases=""427150118"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417611","                                <Run acc=""SRR4417611"" total_spots=""855499"" total_bases=""387522828"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503459","                                <Run acc=""SRR3503459"" total_spots=""1633748"" total_bases=""476578557"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3130309","                                <Run acc=""SRR3130309"" total_spots=""966750"" total_bases=""578689130"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR5237398","                                <Run acc=""SRR5237398"" total_spots=""908096"" total_bases=""428477613"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170775","                                <Run acc=""SRR3170775"" total_spots=""1085691"" total_bases=""650234270"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3131127","                                <Run acc=""SRR3131127"" total_spots=""1663207"" total_bases=""832130293"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417598","                                <Run acc=""SRR4417598"" total_spots=""865685"" total_bases=""381902461"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3504097","                                <Run acc=""SRR3504097"" total_spots=""3249141"" total_bases=""942591462"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR4417587","                                <Run acc=""SRR4417587"" total_spots=""818706"" total_bases=""372957742"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3170598","                                <Run acc=""SRR3170598"" total_spots=""746092"" total_bases=""446553272"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3503631","                                <Run acc=""SRR3503631"" total_spots=""2445632"" total_bases=""716107753"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
"SRR3152500","                                <Run acc=""SRR3152500"" total_spots=""648383"" total_bases=""387903235"" load_done=""true"" is_public=""true"" cluster_name=""public"" static_data_available=""true""/>                                ",NA,NA,NA
